"S.No","File Code","Asset family linked","Components","Services linked"
"4710","EQ-0801662","als_PMP-REDA-C","0","ALS"
"4711","EQ-0801670","als_PMP-REDA-C","0","ALS"
"4712","EQ-0801712","als_PMP-REDA-C","0","ALS"
"4713","EQ-0801720","als_PMP-REDA-C","0","ALS"
"4714","EQ-0801738","als_PMP-REDA-FL","0","ALS"
"4715","EQ-0801738C","als_PMP-REDA-FL","0","ALS"
"4716","EQ-0801746","als_PMP-REDA-FL","0","ALS"
"4717","EQ-0801753","als_PMP-REDA-FL","0","ALS"
"4718","EQ-0801761","als_PMP-REDA-FL","0","ALS"
"4719","EQ-0801779","als_PMP-REDA-FL","0","ALS"
"4720","EQ-0801787","als_PMP-REDA-FL","0","ALS"
"4721","EQ-0801795","als_PMP-REDA-FL","0","ALS"
"4722","EQ-0801803","als_PMP-REDA-FL","0","ALS"
"4723","EQ-0801811","als_PMP-REDA-FL","0","ALS"
"4724","EQ-0801829","als_PMP-REDA-FL","0","ALS"
"4725","EQ-0801852","als_PMP-REDA-C","0","ALS"
"4726","EQ-0801860","als_PMP-REDA-C","0","ALS"
"4727","EQ-0801878","als_PMP-REDA-C","0","ALS"
"4728","EQ-0801894","als_PMP-REDA-FL","0","ALS"
"4729","EQ-0801910","als_PMP-REDA-FL","0","ALS"
"4730","EQ-0802108","als_PMP-REDA-C","0","ALS"
"4731","EQ-0802108C","als_PMP-REDA-C","0","ALS"
"4732","EQ-0802157","als_MTR-REDA-S","0","ALS"
"4733","EQ-0802389","als_PMP-REDA-FL","0","ALS"
"4734","EQ-0803668","als_PMP-REDA-FL","0","ALS"
"4735","EQ-0804443","als_PMP-REDA-FL","0","ALS"
"4736","EQ-0805150","als_PMP-REDA-FL","0","ALS"
"4737","EQ-0806216","als_PMP-REDA-FL","0","ALS"
"4738","EQ-0806414","als_PMP-REDA-FL","0","ALS"
"4739","EQ-0807537","als_PMP-REDA-FL","0","ALS"
"4740","EQ-0807818","als_PMP-REDA-FL","0","ALS"
"4741","EQ-0808113","als_PMP-REDA-FL","0","ALS"
"4742","EQ-0808121","als_PMP-REDA-FL","0","ALS"
"4743","EQ-0808485","als_PMP-REDA-C","0","ALS"
"4744","EQ-0809061","als_PMP-REDA-FL","0","ALS"
"4745","EQ-0809087","als_MTR-REDA-LT","0","ALS"
"4746","EQ-0809830","als_PMP-REDA-FL","0","ALS"
"4747","EQ-0810481","als_PMP-REDA-C","0","ALS"
"4748","EQ-0810515","als_PMP-REDA-C","0","ALS"
"4749","EQ-0810929","als_PMP-REDA-FL","0","ALS"
"4750","EQ-0811034","als_PMP-REDA-FL","0","ALS"
"4751","EQ-0811455","als_PMP-REDA-FL","0","ALS"
"4752","EQ-0811604","als_PMP-REDA-FL","0","ALS"
"4753","EQ-0838219","als_MTR-NEMA","0","ALS"
"4754","EQ-0838227","als_MTR-NEMA","0","ALS"
"4755","EQ-0838243","als_MTR-NEMA","0","ALS"
"4756","EQ-0838268","als_MTR-NEMA","0","ALS"
"4757","EQ-0838284","als_MTR-NEMA","0","ALS"
"4758","EQ-0838300","als_MTR-NEMA","0","ALS"
"4759","EQ-0838326","als_MTR-NEMA","0","ALS"
"4760","EQ-0838342","als_MTR-NEMA","0","ALS"
"4761","EQ-0838359","als_MTR-NEMA","0","ALS"
"4762","EQ-0838367","als_MTR-NEMA","0","ALS"
"4763","EQ-0838375","als_MTR-NEMA","0","ALS"
"4764","EQ-0838417","als_MTR-NEMA","0","ALS"
"4765","EQ-0838433","als_MTR-NEMA","0","ALS"
"4766","EQ-0838458","als_MTR-NEMA","0","ALS"
"4767","EQ-0838474","als_MTR-NEMA","0","ALS"
"4768","EQ-0839001","als_MTR-NEMA","0","ALS"
"4769","EQ-0839019","als_MTR-NEMA","0","ALS"
"4770","EQ-0839027","als_MTR-NEMA","0","ALS"
"4771","EQ-0839035","als_MTR-NEMA","0","ALS"
"4772","EQ-0842237","als_MTR-NEMA","0","ALS"
"4773","EQ-0852186","als_MTR-NEMA","0","ALS"
"4774","EQ-0852889","als_MTR-NEMA","0","ALS"
"4775","EQ-0873356","als_PMP-REDA-FL","0","ALS"
"4776","EQ-0873364","als_PMP-REDA-C","0","ALS"
"4777","EQ-0873513","als_PMP-REDA-FL","0","ALS"
"4778","EQ-0873570","als_PMP-REDA-FL","0","ALS"
"4779","EQ-0873588","als_PMP-REDA-FL","0","ALS"
"4780","EQ-0873604","als_PMP-REDA-FL","0","ALS"
"4781","EQ-0873612","als_PMP-REDA-FL","0","ALS"
"4782","EQ-0873620","als_PMP-REDA-FL","0","ALS"
"4783","EQ-0873661","als_PMP-REDA-FL","0","ALS"
"4784","EQ-0873679","als_PMP-REDA-FL","0","ALS"
"4785","EQ-0873703","als_PMP-REDA-FL","0","ALS"
"4786","EQ-0873893","als_PMP-REDA-C","0","ALS"
"4787","EQ-0874081","als_PMP-REDA-FL","0","ALS"
"4788","EQ-0874156","als_PMP-REDA-C","0","ALS"
"4789","EQ-0874206","als_PMP-REDA-C","0","ALS"
"4790","EQ-0874354","als_PMP-REDA-FL","0","ALS"
"4791","EQ-0874370","als_MTR-REDA-CT","0","ALS"
"4792","EQ-0874420","als_PMP-REDA-FL","0","ALS"
"4793","EQ-0874438","als_PMP-REDA-FL","0","ALS"
"4794","EQ-0874503","als_PMP-REDA-FL","0","ALS"
"4795","EQ-0874545","als_PMP-REDA-FL","0","ALS"
"4796","EQ-0874552","als_PMP-REDA-FL","0","ALS"
"4797","EQ-0874560","als_PMP-REDA-FL","0","ALS"
"4798","EQ-0875351","als_PMP-IP","0","ALS"
"4799","EQ-0875690","als_PMP-REDA-FL","0","ALS"
"4800","EQ-0875880","als_PMP-REDA-FL","0","ALS"
"4801","EQ-0875898","als_PMP-REDA-FL","0","ALS"
"4802","EQ-0875906","als_PMP-REDA-FL","0","ALS"
"4803","EQ-0876102","als_PMP-REDA-FL","0","ALS"
"4804","EQ-0876573","als_PMP-REDA-FL","0","ALS"
"4805","EQ-0876680","als_PROT-PF-SB","0","ALS"
"4806","EQ-0877621","als_PMP-REDA-FL","0","ALS"
"4807","EQ-0877639","als_PMP-REDA-C","0","ALS"
"4808","EQ-0877662","als_MTR-REDA-UT","0","ALS"
"4809","EQ-0877670","als_PMP-REDA-C","0","ALS"
"4810","EQ-0877688","als_PMP-REDA-FL","0","ALS"
"4811","EQ-0877696","als_PMP-REDA-FL","0","ALS"
"4812","EQ-0877704","als_PMP-REDA-FL","0","ALS"
"4813","EQ-0877951","als_PMP-REDA-FL","0","ALS"
"4814","EQ-0877977","als_PMP-REDA-FL","0","ALS"
"4815","EQ-0878074","als_PMP-REDA-FL","0","ALS"
"4816","EQ-0878090","als_PMP-REDA-FL","0","ALS"
"4817","EQ-0878595","als_PMP-IP","0","ALS"
"4818","EQ-0878710","als_MTR-REDA-UT","0","ALS"
"4819","EQ-0878835","als_PROT-DOMBI-78BI-LARGE","0","ALS"
"4820","EQ-0878926","als_PMP-REDA-FL","0","ALS"
"4821","EQ-0879015","als_PMP-REDA-FL","0","ALS"
"4822","EQ-0879031","als_PMP-REDA-FL","0","ALS"
"4823","EQ-0879049","als_PMP-REDA-FL","0","ALS"
"4824","EQ-0879056","als_PMP-REDA-FL","0","ALS"
"4825","EQ-0879072","als_PMP-REDA-FL","0","ALS"
"4826","EQ-0879080","als_PMP-REDA-FL","0","ALS"
"4827","EQ-0879098","als_PMP-IP","0","ALS"
"4828","EQ-0879148","als_PMP-REDA-FL","0","ALS"
"4829","EQ-0879163","als_PMP-REDA-C","0","ALS"
"4830","EQ-0879536","als_PMP-REDA-C","0","ALS"
"4831","EQ-0879544","als_PMP-REDA-HB","0","ALS"
"4832","EQ-0879635","als_PMP-IP","0","ALS"
"4833","EQ-0879643","als_MTR-NEMA","0","ALS"
"4834","EQ-0879882","als_PMP-REDA-FL","0","ALS"
"4835","EQ-0879890","als_PMP-REDA-FL","0","ALS"
"4836","EQ-0879908","als_PMP-REDA-FL","0","ALS"
"4837","EQ-0879916","als_PMP-REDA-FL","0","ALS"
"4838","EQ-0879924","als_PMP-REDA-FL","0","ALS"
"4839","EQ-0879932","als_PMP-REDA-FL","0","ALS"
"4840","EQ-0879940","als_PMP-REDA-FL","0","ALS"
"4841","EQ-0879957","als_PMP-REDA-FL","0","ALS"
"4842","EQ-0879965","als_PMP-REDA-FL","0","ALS"
"4843","EQ-0879973","als_PMP-REDA-FL","0","ALS"
"4844","EQ-0879981","als_PMP-REDA-FL","0","ALS"
"4845","EQ-0879999","als_PMP-REDA-FL","0","ALS"
"4846","EQ-0880005","als_PMP-REDA-FL","0","ALS"
"4847","EQ-0880013","als_PMP-REDA-FL","0","ALS"
"4848","EQ-0880492","als_PMP-REDA-C","0","ALS"
"4849","EQ-0880500","als_PMP-REDA-FL","0","ALS"
"4850","EQ-0880518","als_PMP-REDA-FL","0","ALS"
"4851","EQ-0880526","als_PMP-REDA-FL","0","ALS"
"4852","EQ-0880534","als_PMP-REDA-FL","0","ALS"
"4853","EQ-0880542","als_PMP-REDA-FL","0","ALS"
"4854","EQ-0880559","als_PMP-REDA-FL","0","ALS"
"4855","EQ-0880567","als_PMP-REDA-FL","0","ALS"
"4856","EQ-0880575","als_PMP-REDA-C","0","ALS"
"4857","EQ-0880583","als_PMP-REDA-FL","0","ALS"
"4858","EQ-0880591","als_PMP-REDA-FL","0","ALS"
"4859","EQ-0880609","als_PMP-REDA-FL","0","ALS"
"4860","EQ-0880625","als_PMP-REDA-FL","0","ALS"
"4861","EQ-0880658","als_PMP-REDA-C","0","ALS"
"4862","EQ-0880666","als_PMP-REDA-FL","0","ALS"
"4863","EQ-0880682","als_PMP-REDA-FL","0","ALS"
"4864","EQ-0880708","als_PMP-REDA-FL","0","ALS"
"4865","EQ-0880757","als_MTR-REDA-S","0","ALS"
"4866","EQ-0880765","als_MTR-REDA-S","0","ALS"
"4867","EQ-0880773","als_MTR-REDA-S","0","ALS"
"4868","EQ-0880799","als_MTR-REDA-S","0","ALS"
"4869","EQ-0880849","als_PROT-PF-SB","0","ALS"
"4870","EQ-0880849C","als_PROT-PF-SB","0","ALS"
"4871","EQ-0880971","als_PROT-PF-SB","0","ALS"
"4872","EQ-0883017","als_PMP-REDA-FL","0","ALS"
"4873","EQ-0883025","als_PMP-REDA-FL","0","ALS"
"4874","EQ-0883058","als_PMP-REDA-FL","0","ALS"
"4875","EQ-0883066","als_PMP-REDA-FL","0","ALS"
"4876","EQ-0883074","als_PMP-REDA-FL","0","ALS"
"4877","EQ-0883082","als_PMP-REDA-FL","0","ALS"
"4878","EQ-0883090","als_PMP-REDA-FL","0","ALS"
"4879","EQ-0883108","als_PMP-REDA-FL","0","ALS"
"4880","EQ-0883116","als_PMP-REDA-FL","0","ALS"
"4881","EQ-0883124","als_PMP-REDA-FL","0","ALS"
"4882","EQ-0883132","als_PMP-REDA-FL","0","ALS"
"4883","EQ-0883157","als_PMP-REDA-FL","0","ALS"
"4884","EQ-0883165","als_PMP-REDA-FL","0","ALS"
"4885","EQ-0883173","als_PMP-REDA-FL","0","ALS"
"4886","EQ-0883181","als_PMP-REDA-FL","0","ALS"
"4887","EQ-0883199","als_PMP-REDA-FL","0","ALS"
"4888","EQ-0883207","als_PMP-REDA-FL","0","ALS"
"4889","EQ-0883215","als_PMP-REDA-FL","0","ALS"
"4890","EQ-0883223","als_PMP-REDA-FL","0","ALS"
"4891","EQ-0883231","als_PMP-REDA-FL","0","ALS"
"4892","EQ-0883264","als_PMP-REDA-FL","0","ALS"
"4893","EQ-0883272","als_PMP-REDA-FL","0","ALS"
"4894","EQ-0883280","als_PMP-REDA-FL","0","ALS"
"4895","EQ-0883298","als_PMP-REDA-FL","0","ALS"
"4896","EQ-0883306","als_PMP-REDA-FL","0","ALS"
"4897","EQ-0883314","als_PMP-REDA-FL","0","ALS"
"4898","EQ-0883322","als_PMP-REDA-FL","0","ALS"
"4899","EQ-0883330","als_PMP-REDA-FL","0","ALS"
"4900","EQ-0883348","als_PMP-REDA-FL","0","ALS"
"4901","EQ-0883355","als_PMP-REDA-FL","0","ALS"
"4902","EQ-0883363","als_PMP-REDA-FL","0","ALS"
"4903","EQ-0883371","als_PMP-REDA-FL","0","ALS"
"4904","EQ-0883389","als_PMP-REDA-FL","0","ALS"
"4905","EQ-0883397","als_PMP-REDA-FL","0","ALS"
"4906","EQ-0883405","als_PMP-REDA-FL","0","ALS"
"4907","EQ-0883413","als_PMP-REDA-FL","0","ALS"
"4908","EQ-0883421","als_PMP-REDA-FL","0","ALS"
"4909","EQ-0883439","als_PMP-REDA-FL","0","ALS"
"4910","EQ-0883454","als_PMP-REDA-FL","0","ALS"
"4911","EQ-0883470","als_PMP-REDA-FL","0","ALS"
"4912","EQ-0883488","als_PMP-REDA-FL","0","ALS"
"4913","EQ-0883496","als_PMP-REDA-FL","0","ALS"
"4914","EQ-0883504","als_PMP-REDA-FL","0","ALS"
"4915","EQ-0883512","als_PMP-REDA-FL","0","ALS"
"4916","EQ-0883520","als_PMP-REDA-FL","0","ALS"
"4917","EQ-0883538","als_PMP-REDA-FL","0","ALS"
"4918","EQ-0883561","als_PMP-REDA-FL","0","ALS"
"4919","EQ-0883587","als_PMP-REDA-FL","0","ALS"
"4920","EQ-0883595","als_PMP-REDA-FL","0","ALS"
"4921","EQ-0883603","als_PMP-REDA-FL","0","ALS"
"4922","EQ-0883611","als_PMP-REDA-FL","0","ALS"
"4923","EQ-0883629","als_PMP-REDA-FL","0","ALS"
"4924","EQ-0883637","als_PMP-REDA-FL","0","ALS"
"4925","EQ-0883645","als_PMP-REDA-FL","0","ALS"
"4926","EQ-0883710","als_PMP-REDA-FL","0","ALS"
"4927","EQ-0883728","als_PMP-REDA-FL","0","ALS"
"4928","EQ-0883736","als_PMP-REDA-FL","0","ALS"
"4929","EQ-0883744","als_PMP-REDA-FL","0","ALS"
"4930","EQ-0883751","als_PMP-REDA-FL","0","ALS"
"4931","EQ-0883769","als_PMP-REDA-FL","0","ALS"
"4932","EQ-0883785","als_PMP-REDA-FL","0","ALS"
"4933","EQ-0883793","als_PMP-REDA-FL","0","ALS"
"4934","EQ-0883801","als_PMP-REDA-FL","0","ALS"
"4935","EQ-0883819","als_PMP-REDA-FL","0","ALS"
"4936","EQ-0883827","als_PMP-REDA-FL","0","ALS"
"4937","EQ-088382Z","als_PMP-REDA-FL","0","ALS"
"4938","EQ-0883835","als_PMP-REDA-FL","0","ALS"
"4939","EQ-0883835L","als_PMP-REDA-FL","0","ALS"
"4940","EQ-088383Z","als_PMP-REDA-FL","0","ALS"
"4941","EQ-0883843","als_PMP-REDA-FL","0","ALS"
"4942","EQ-0883850","als_PMP-REDA-FL","0","ALS"
"4943","EQ-0883868","als_PMP-REDA-FL","0","ALS"
"4944","EQ-088386Z","als_PMP-REDA-FL","0","ALS"
"4945","EQ-0883876","als_PMP-REDA-FL","0","ALS"
"4946","EQ-0883876L","als_PMP-REDA-FL","0","ALS"
"4947","EQ-088387Z","als_PMP-REDA-FL","0","ALS"
"4948","EQ-0883884","als_PMP-REDA-FL","0","ALS"
"4949","EQ-0883892","als_PMP-REDA-FL","0","ALS"
"4950","EQ-0883900","als_PMP-REDA-FL","0","ALS"
"4951","EQ-0883918","als_PMP-REDA-FL","0","ALS"
"4952","EQ-0883926","als_PMP-REDA-FL","0","ALS"
"4953","EQ-0883926N","als_PMP-REDA-FL","0","ALS"
"4954","EQ-0883934","als_PMP-REDA-FL","0","ALS"
"4955","EQ-0883934N","als_PMP-REDA-FL","0","ALS"
"4956","EQ-088393Z","als_PMP-REDA-FL","0","ALS"
"4957","EQ-0883942","als_PMP-REDA-FL","0","ALS"
"4958","EQ-0883942N","als_PMP-REDA-FL","0","ALS"
"4959","EQ-088394P","als_PMP-REDA-FL","0","ALS"
"4960","EQ-088394Z","als_PMP-REDA-FL","0","ALS"
"4961","EQ-088396Z","als_PMP-REDA-FL","0","ALS"
"4962","EQ-0884064","als_PMP-REDA-FL","0","ALS"
"4963","EQ-0884163","als_PMP-REDA-FL","0","ALS"
"4964","EQ-0884254","als_PMP-REDA-FL","0","ALS"
"4965","EQ-0884262","als_PMP-REDA-FL","0","ALS"
"4966","EQ-0884270","als_PMP-REDA-FL","0","ALS"
"4967","EQ-0884288","als_PMP-REDA-FL","0","ALS"
"4968","EQ-0884288N","als_PMP-REDA-FL","0","ALS"
"4969","EQ-0884296","als_PMP-REDA-FL","0","ALS"
"4970","EQ-0884304","als_PMP-REDA-FL","0","ALS"
"4971","EQ-0884312","als_PMP-REDA-FL","0","ALS"
"4972","EQ-0884320","als_PMP-REDA-FL","0","ALS"
"4973","EQ-0884338","als_PMP-REDA-FL","0","ALS"
"4974","EQ-0884346","als_PMP-REDA-FL","0","ALS"
"4975","EQ-0884353","als_PMP-REDA-FL","0","ALS"
"4976","EQ-0884353N","als_PMP-REDA-FL","0","ALS"
"4977","EQ-0884361","als_PMP-REDA-FL","0","ALS"
"4978","EQ-0884379","als_PMP-REDA-FL","0","ALS"
"4979","EQ-0884387","als_PMP-REDA-FL","0","ALS"
"4980","EQ-0884395","als_PMP-REDA-FL","0","ALS"
"4981","EQ-0884395N","als_PMP-REDA-FL","0","ALS"
"4982","EQ-0884403","als_PMP-REDA-FL","0","ALS"
"4983","EQ-0884411","als_PMP-REDA-FL","0","ALS"
"4984","EQ-0884429","als_PMP-REDA-FL","0","ALS"
"4985","EQ-0884437","als_PMP-REDA-FL","0","ALS"
"4986","EQ-0884445","als_PMP-REDA-FL","0","ALS"
"4987","EQ-0884452","als_PMP-REDA-FL","0","ALS"
"4988","EQ-0884460","als_PMP-REDA-FL","0","ALS"
"4989","EQ-0884460N","als_PMP-REDA-FL","0","ALS"
"4990","EQ-0884478","als_PMP-REDA-FL","0","ALS"
"4991","EQ-0884486","als_PMP-REDA-FL","0","ALS"
"4992","EQ-0884494","als_PMP-REDA-FL","0","ALS"
"4993","EQ-0884502","als_PMP-REDA-FL","0","ALS"
"4994","EQ-0884510","als_PMP-REDA-FL","0","ALS"
"4995","EQ-0884510N","als_PMP-REDA-FL","0","ALS"
"4996","EQ-0884528","als_PMP-REDA-FL","0","ALS"
"4997","EQ-0884528L","als_PMP-REDA-FL","0","ALS"
"4998","EQ-0884528N","als_PMP-REDA-FL","0","ALS"
"4999","EQ-0884536","als_PMP-REDA-FL","0","ALS"
"5000","EQ-0884536N","als_PMP-REDA-FL","0","ALS"
"5001","EQ-0884544","als_PMP-REDA-FL","0","ALS"
"5002","EQ-0884544L","als_PMP-REDA-FL","0","ALS"
"5003","EQ-0884551","als_PMP-REDA-FL","0","ALS"
"5004","EQ-0884551N","als_PMP-REDA-FL","0","ALS"
"5005","EQ-0884569","als_PMP-REDA-FL","0","ALS"
"5006","EQ-0884569L","als_PMP-REDA-FL","0","ALS"
"5007","EQ-0884569N","als_PMP-REDA-FL","0","ALS"
"5008","EQ-0884577","als_PMP-REDA-FL","0","ALS"
"5009","EQ-0884577L","als_PMP-REDA-FL","0","ALS"
"5010","EQ-0884585","als_PMP-REDA-FL","0","ALS"
"5011","EQ-0884585L","als_PMP-REDA-FL","0","ALS"
"5012","EQ-0884593","als_PMP-REDA-FL","0","ALS"
"5013","EQ-0884593L","als_PMP-REDA-FL","0","ALS"
"5014","EQ-0884601","als_PMP-REDA-FL","0","ALS"
"5015","EQ-0884601L","als_PMP-REDA-FL","0","ALS"
"5016","EQ-0884601N","als_PMP-REDA-FL","0","ALS"
"5017","EQ-0884619","als_PMP-REDA-FL","0","ALS"
"5018","EQ-0884619L","als_PMP-REDA-FL","0","ALS"
"5019","EQ-0884619N","als_PMP-REDA-FL","0","ALS"
"5020","EQ-0884635","als_PMP-REDA-FL","0","ALS"
"5021","EQ-0884643","als_PMP-REDA-FL","0","ALS"
"5022","EQ-0884650","als_PMP-REDA-FL","0","ALS"
"5023","EQ-0884668","als_PMP-REDA-FL","0","ALS"
"5024","EQ-0884676","als_PMP-REDA-FL","0","ALS"
"5025","EQ-0884684","als_PMP-REDA-FL","0","ALS"
"5026","EQ-0884692","als_PMP-REDA-FL","0","ALS"
"5027","EQ-0884700","als_PMP-REDA-FL","0","ALS"
"5028","EQ-0884718","als_PMP-REDA-FL","0","ALS"
"5029","EQ-0884726","als_PMP-REDA-FL","0","ALS"
"5030","EQ-0884734","als_PMP-REDA-FL","0","ALS"
"5031","EQ-0884742","als_PMP-REDA-FL","0","ALS"
"5032","EQ-0884759","als_PMP-REDA-FL","0","ALS"
"5033","EQ-0884767","als_PMP-REDA-FL","0","ALS"
"5034","EQ-0884775","als_PMP-REDA-FL","0","ALS"
"5035","EQ-0884783","als_PMP-REDA-FL","0","ALS"
"5036","EQ-0884791","als_PMP-REDA-FL","0","ALS"
"5037","EQ-0884809","als_PMP-REDA-FL","0","ALS"
"5038","EQ-0884809N","als_PMP-REDA-FL","0","ALS"
"5039","EQ-0884817","als_PMP-REDA-FL","0","ALS"
"5040","EQ-0884825","als_PMP-REDA-FL","0","ALS"
"5041","EQ-0884833","als_PMP-REDA-FL","0","ALS"
"5042","EQ-0884833L","als_PMP-REDA-FL","0","ALS"
"5043","EQ-0884841","als_PMP-REDA-FL","0","ALS"
"5044","EQ-0884841L","als_PMP-REDA-FL","0","ALS"
"5045","EQ-0884858","als_PMP-REDA-FL","0","ALS"
"5046","EQ-0884858L","als_PMP-REDA-FL","0","ALS"
"5047","EQ-0884866","als_PMP-REDA-FL","0","ALS"
"5048","EQ-0884874","als_PMP-REDA-FL","0","ALS"
"5049","EQ-0884874N","als_PMP-REDA-FL","0","ALS"
"5050","EQ-0884882","als_PMP-REDA-FL","0","ALS"
"5051","EQ-0884882L","als_PMP-REDA-FL","0","ALS"
"5052","EQ-0884890","als_PMP-REDA-FL","0","ALS"
"5053","EQ-0884908","als_PMP-REDA-FL","0","ALS"
"5054","EQ-0884908L","als_PMP-REDA-FL","0","ALS"
"5055","EQ-0884908N","als_PMP-REDA-FL","0","ALS"
"5056","EQ-0884957","als_PMP-REDA-FL","0","ALS"
"5057","EQ-0884981","als_PMP-REDA-FL","0","ALS"
"5058","EQ-0885046","als_PMP-REDA-FL","0","ALS"
"5059","EQ-0885053","als_PMP-REDA-FL","0","ALS"
"5060","EQ-0885061","als_PMP-REDA-FL","0","ALS"
"5061","EQ-0885079","als_PMP-REDA-FL","0","ALS"
"5062","EQ-0885087","als_PMP-REDA-FL","0","ALS"
"5063","EQ-0885095","als_PMP-REDA-FL","0","ALS"
"5064","EQ-0885103","als_PMP-REDA-FL","0","ALS"
"5065","EQ-0885111","als_PMP-REDA-FL","0","ALS"
"5066","EQ-0885129","als_PMP-REDA-FL","0","ALS"
"5067","EQ-0885137","als_PMP-REDA-FL","0","ALS"
"5068","EQ-0885145","als_PMP-REDA-FL","0","ALS"
"5069","EQ-088514V","als_PMP-REDA-FL","0","ALS"
"5070","EQ-0885152","als_PMP-REDA-FL","0","ALS"
"5071","EQ-088515V","als_PMP-REDA-FL","0","ALS"
"5072","EQ-0885160","als_PMP-REDA-FL","0","ALS"
"5073","EQ-0885178","als_PMP-REDA-FL","0","ALS"
"5074","EQ-0885194","als_PMP-REDA-FL","0","ALS"
"5075","EQ-0885202","als_PMP-REDA-FL","0","ALS"
"5076","EQ-0885210","als_PMP-REDA-FL","0","ALS"
"5077","EQ-0885228","als_PMP-REDA-FL","0","ALS"
"5078","EQ-0885236","als_PMP-REDA-FL","0","ALS"
"5079","EQ-0885244","als_PMP-REDA-FL","0","ALS"
"5080","EQ-0885251","als_PMP-REDA-FL","0","ALS"
"5081","EQ-0885269","als_PMP-REDA-FL","0","ALS"
"5082","EQ-0885269N","als_PMP-REDA-FL","0","ALS"
"5083","EQ-0885277","als_PMP-REDA-FL","0","ALS"
"5084","EQ-0885285","als_PMP-REDA-FL","0","ALS"
"5085","EQ-0885293","als_PMP-REDA-FL","0","ALS"
"5086","EQ-0885301","als_PMP-REDA-FL","0","ALS"
"5087","EQ-0885319","als_PMP-REDA-FL","0","ALS"
"5088","EQ-0885319N","als_PMP-REDA-FL","0","ALS"
"5089","EQ-0885327","als_PMP-REDA-FL","0","ALS"
"5090","EQ-0885335","als_PMP-REDA-FL","0","ALS"
"5091","EQ-0885350","als_PMP-IP","0","ALS"
"5092","EQ-0888479","als_MTR-REDA-CT","0","ALS"
"5093","EQ-0889345","als_PMP-REDA-FL","0","ALS"
"5094","EQ-0889352","als_PMP-REDA-FL","0","ALS"
"5095","EQ-0889360","als_PMP-REDA-FL","0","ALS"
"5096","EQ-0889378","als_PMP-REDA-FL","0","ALS"
"5097","EQ-0889386","als_PMP-REDA-FL","0","ALS"
"5098","EQ-0889394","als_PMP-REDA-FL","0","ALS"
"5099","EQ-0889402","als_PMP-REDA-FL","0","ALS"
"5100","EQ-0889410","als_PMP-REDA-FL","0","ALS"
"5101","EQ-0889618","als_PMP-REDA-FL","0","ALS"
"5102","EQ-0889626","als_PMP-REDA-FL","0","ALS"
"5103","EQ-0889881","als_MTR-REDA-CT","0","ALS"
"5104","EQ-0889998","als_PMP-REDA-FL","0","ALS"
"5105","EQ-0890541","als_PMP-REDA-FL","0","ALS"
"5106","EQ-0890624","als_PMP-REDA-FL","0","ALS"
"5107","EQ-0890632","als_PMP-REDA-FL","0","ALS"
"5108","EQ-0890640","als_PMP-REDA-FL","0","ALS"
"5109","EQ-0890657","als_PMP-REDA-FL","0","ALS"
"5110","EQ-0890665","als_PMP-REDA-FL","0","ALS"
"5111","EQ-0890699","als_PMP-REDA-FL","0","ALS"
"5112","EQ-0890715","als_PMP-REDA-FL","0","ALS"
"5113","EQ-0890996","als_PMP-IP","0","ALS"
"5114","EQ-0891077","als_PMP-REDA-C","0","ALS"
"5115","EQ-0891531","als_PROT-PF-SB","0","ALS"
"5116","EQ-0891572","als_PMP-REDA-C","0","ALS"
"5117","EQ-0891879","als_PMP-REDA-FL","0","ALS"
"5118","EQ-0892414","als_PMP-IP","0","ALS"
"5119","EQ-0892422","als_PMP-IP","0","ALS"
"5120","EQ-0892430","als_PMP-IP","0","ALS"
"5121","EQ-0892448","als_PMP-IP","0","ALS"
"5122","EQ-0892455","als_PMP-IP","0","ALS"
"5123","EQ-0892463","als_PMP-IP","0","ALS"
"5124","EQ-0892471","als_PMP-IP","0","ALS"
"5125","EQ-0892489","als_PMP-IP","0","ALS"
"5126","EQ-0892497","als_PMP-IP","0","ALS"
"5127","EQ-0892869","als_MTR-REDA-S","0","ALS"
"5128","EQ-0893172","als_PMP-REDA-FL","0","ALS"
"5129","EQ-0893180","als_PMP-REDA-FL","0","ALS"
"5130","EQ-0893198","als_PMP-REDA-FL","0","ALS"
"5131","EQ-0893206","als_PMP-REDA-FL","0","ALS"
"5132","EQ-0893214","als_PMP-REDA-FL","0","ALS"
"5133","EQ-0893222","als_PMP-REDA-FL","0","ALS"
"5134","EQ-0893289","als_PMP-REDA-FL","0","ALS"
"5135","EQ-0893297","als_PMP-REDA-FL","0","ALS"
"5136","EQ-0893313","als_PMP-REDA-FL","0","ALS"
"5137","EQ-0893321","als_PMP-REDA-FL","0","ALS"
"5138","EQ-0893347","als_PMP-REDA-FL","0","ALS"
"5139","EQ-0893354","als_PMP-REDA-FL","0","ALS"
"5140","EQ-0893370","als_PMP-REDA-FL","0","ALS"
"5141","EQ-0893388","als_PMP-REDA-FL","0","ALS"
"5142","EQ-0893420","als_PMP-REDA-FL","0","ALS"
"5143","EQ-0893461","als_PMP-REDA-FL","0","ALS"
"5144","EQ-0893479","als_PMP-REDA-FL","0","ALS"
"5145","EQ-0893511","als_PMP-REDA-FL","0","ALS"
"5146","EQ-0893545","als_PMP-REDA-C","0","ALS"
"5147","EQ-0893735","als_PMP-REDA-FL","0","ALS"
"5148","EQ-0893743","als_PMP-REDA-FL","0","ALS"
